season,plateNumber,qpcrDate,well,sample,assay,role,cq,copies
winter,eighteen,2017-11-25,F7,,crab-hex,Standard,32.8967604768,10
winter,eighteen,2017-11-25,F7,,shanny-fam,Standard,32.0550925605,10
winter,eighteen,2017-11-25,F8,,crab-hex,NTC,,
winter,eighteen,2017-11-25,F8,,shanny-fam,NTC,,
winter,repeat1,2017-11-27,A1,192h-T13,crab-hex,Unknown,,
winter,repeat1,2017-11-27,A1,192h-T13,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,A2,192h-T17,crab-hex,Unknown,35.4863930708,1.6154537621
winter,repeat1,2017-11-27,A2,192h-T17,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,A3,192h-T20,crab-hex,Unknown,,
winter,repeat1,2017-11-27,A3,192h-T20,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,A4,192h-T6,crab-hex,Unknown,,
winter,repeat1,2017-11-27,A4,192h-T6,shanny-fam,Unknown,32.9250417991,6.8375280887
winter,repeat1,2017-11-27,A5,,crab-hex,Standard,16.5179296375,1000000
winter,repeat1,2017-11-27,A5,,shanny-fam,Standard,15.6530982999,1000000
winter,repeat1,2017-11-27,A6,,crab-hex,Standard,23.0841787479,10000
winter,repeat1,2017-11-27,A6,,shanny-fam,Standard,22.2353037729,10000
winter,repeat1,2017-11-27,A7,,crab-hex,Standard,29.8905239474,100
winter,repeat1,2017-11-27,A7,,shanny-fam,Standard,29.1630660352,100
winter,repeat1,2017-11-27,A8,,crab-hex,Standard,,
winter,repeat1,2017-11-27,A8,,shanny-fam,Standard,,
winter,repeat1,2017-11-27,B1,192h-T13,crab-hex,Unknown,,
winter,repeat1,2017-11-27,B1,192h-T13,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,B2,192h-T17,crab-hex,Unknown,35.2288229431,1.9339052147
winter,repeat1,2017-11-27,B2,192h-T17,shanny-fam,Unknown,33.9666906174,3.3412222336
winter,repeat1,2017-11-27,B3,192h-T20,crab-hex,Unknown,,
winter,repeat1,2017-11-27,B3,192h-T20,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,B4,192h-T6,crab-hex,Unknown,,
winter,repeat1,2017-11-27,B4,192h-T6,shanny-fam,Unknown,33.1785565063,5.7439413134
winter,repeat1,2017-11-27,B5,,crab-hex,Standard,16.3001055899,1000000
winter,repeat1,2017-11-27,B5,,shanny-fam,Standard,15.6947969876,1000000
winter,repeat1,2017-11-27,B6,,crab-hex,Standard,23.2371603786,10000
winter,repeat1,2017-11-27,B6,,shanny-fam,Standard,22.5226370783,10000
winter,repeat1,2017-11-27,B7,,crab-hex,Standard,29.5325780253,100
winter,repeat1,2017-11-27,B7,,shanny-fam,Standard,29.0859940188,100
winter,repeat1,2017-11-27,B8,,crab-hex,Standard,35.3711248157,1
winter,repeat1,2017-11-27,B8,,shanny-fam,Standard,,1
winter,repeat1,2017-11-27,C1,192h-T13,crab-hex,Unknown,,
winter,repeat1,2017-11-27,C1,192h-T13,shanny-fam,Unknown,34.8835199097,1.7790068097
winter,repeat1,2017-11-27,C2,192h-T17,crab-hex,Unknown,,
winter,repeat1,2017-11-27,C2,192h-T17,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,C3,192h-T20,crab-hex,Unknown,,
winter,repeat1,2017-11-27,C3,192h-T20,shanny-fam,Unknown,34.9941130556,1.6487659789
winter,repeat1,2017-11-27,C4,192h-T6,crab-hex,Unknown,,
winter,repeat1,2017-11-27,C4,192h-T6,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,C5,,crab-hex,Standard,16.1631258331,1000000
winter,repeat1,2017-11-27,C5,,shanny-fam,Standard,15.8010796613,1000000
winter,repeat1,2017-11-27,C6,,crab-hex,Standard,22.9176529535,10000
winter,repeat1,2017-11-27,C6,,shanny-fam,Standard,22.22428674,10000
winter,repeat1,2017-11-27,C7,,crab-hex,Standard,29.6207203345,100
winter,repeat1,2017-11-27,C7,,shanny-fam,Standard,28.9852595644,100
winter,repeat1,2017-11-27,C8,,crab-hex,Standard,,1
winter,repeat1,2017-11-27,C8,,shanny-fam,Standard,,1
winter,repeat1,2017-11-27,D1,192h-T16,crab-hex,Unknown,,
winter,repeat1,2017-11-27,D1,192h-T16,shanny-fam,Unknown,34.2036159808,2.8390244533
winter,repeat1,2017-11-27,D2,192h-T19,crab-hex,Unknown,,
winter,repeat1,2017-11-27,D2,192h-T19,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,D3,192h-T23,crab-hex,Unknown,,
winter,repeat1,2017-11-27,D3,192h-T23,shanny-fam,Unknown,33.3488983878,5.1091996148
winter,repeat1,2017-11-27,D4,192h-T7,crab-hex,Unknown,33.4534860468,6.6839037308
winter,repeat1,2017-11-27,D4,192h-T7,shanny-fam,Unknown,32.7097910577,7.9280101346
winter,repeat1,2017-11-27,D5,,crab-hex,Standard,19.4699732959,100000
winter,repeat1,2017-11-27,D5,,shanny-fam,Standard,18.7988265889,100000
winter,repeat1,2017-11-27,D6,,crab-hex,Standard,26.044977126,1000
winter,repeat1,2017-11-27,D6,,shanny-fam,Standard,25.3830549093,1000
winter,repeat1,2017-11-27,D7,,crab-hex,Standard,32.5637640093,10
winter,repeat1,2017-11-27,D7,,shanny-fam,Standard,32.0305679232,10
winter,repeat1,2017-11-27,D8,,crab-hex,NTC,,
winter,repeat1,2017-11-27,D8,,shanny-fam,NTC,,
winter,repeat1,2017-11-27,E1,192h-T16,crab-hex,Unknown,34.2312379305,3.8822076174
winter,repeat1,2017-11-27,E1,192h-T16,shanny-fam,Unknown,32.6101108417,8.4903312548
winter,repeat1,2017-11-27,E2,192h-T19,crab-hex,Unknown,35.3574700521,1.7676924642
winter,repeat1,2017-11-27,E2,192h-T19,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,E3,192h-T23,crab-hex,Unknown,,
winter,repeat1,2017-11-27,E3,192h-T23,shanny-fam,Unknown,34.8411883998,1.8315385711
winter,repeat1,2017-11-27,E4,192h-T7,crab-hex,Unknown,33.361372317,7.1281249101
winter,repeat1,2017-11-27,E4,192h-T7,shanny-fam,Unknown,34.9147140165,1.7412628132
winter,repeat1,2017-11-27,E5,,crab-hex,Standard,19.7230473961,100000
winter,repeat1,2017-11-27,E5,,shanny-fam,Standard,18.9927349094,100000
winter,repeat1,2017-11-27,E6,,crab-hex,Standard,26.2850156343,1000
winter,repeat1,2017-11-27,E6,,shanny-fam,Standard,25.4382550589,1000
winter,repeat1,2017-11-27,E7,,crab-hex,Standard,32.2433964158,10
winter,repeat1,2017-11-27,E7,,shanny-fam,Standard,32.6974919555,10
winter,repeat1,2017-11-27,E8,,crab-hex,NTC,,
winter,repeat1,2017-11-27,E8,,shanny-fam,NTC,,
winter,repeat1,2017-11-27,F1,192h-T16,crab-hex,Unknown,,
winter,repeat1,2017-11-27,F1,192h-T16,shanny-fam,Unknown,33.1958238791,5.6761604369
winter,repeat1,2017-11-27,F2,192h-T19,crab-hex,Unknown,,
winter,repeat1,2017-11-27,F2,192h-T19,shanny-fam,Unknown,,
winter,repeat1,2017-11-27,F3,192h-T23,crab-hex,Unknown,35.0179214025,2.2408753392
winter,repeat1,2017-11-27,F3,192h-T23,shanny-fam,Unknown,33.7207214203,3.9567782448
winter,repeat1,2017-11-27,F4,192h-T7,crab-hex,Unknown,,
winter,repeat1,2017-11-27,F4,192h-T7,shanny-fam,Unknown,32.6326862299,8.3595817011
winter,repeat1,2017-11-27,F5,,crab-hex,Standard,19.7720636905,100000
winter,repeat1,2017-11-27,F5,,shanny-fam,Standard,19.0822682981,100000
winter,repeat1,2017-11-27,F6,,crab-hex,Standard,26.2927375749,1000
winter,repeat1,2017-11-27,F6,,shanny-fam,Standard,25.5120145844,1000
winter,repeat1,2017-11-27,F7,,crab-hex,Standard,34.5935919107,10
winter,repeat1,2017-11-27,F7,,shanny-fam,Standard,32.6722255333,10
winter,repeat1,2017-11-27,F8,,crab-hex,NTC,,
winter,repeat1,2017-11-27,F8,,shanny-fam,NTC,,
summer,repeat1,2017-11-27,A1,96h-T12,crab-hex,Unknown,33.5038760086,3.3428440192
summer,repeat1,2017-11-27,A1,96h-T12,shanny-fam,Unknown,33.1373366349,7.1815629713
summer,repeat1,2017-11-27,A2,96h-T2,crab-hex,Unknown,33.6130346665,3.0857701586
summer,repeat1,2017-11-27,A2,96h-T2,shanny-fam,Unknown,31.2504967101,26.3082829884
summer,repeat1,2017-11-27,A3,96h-T23,crab-hex,Unknown,33.2716861066,3.9631249414
summer,repeat1,2017-11-27,A3,96h-T23,shanny-fam,Unknown,33.3402692857,6.2455900288
summer,repeat1,2017-11-27,A4,96h-T3,crab-hex,Unknown,32.0652282763,9.5969753604
summer,repeat1,2017-11-27,A4,96h-T3,shanny-fam,Unknown,30.3008316805,50.5703058916
summer,repeat1,2017-11-27,A5,,crab-hex,Standard,16.318464842,1000000
summer,repeat1,2017-11-27,A5,,shanny-fam,Standard,15.8371139978,1000000
summer,repeat1,2017-11-27,A6,,crab-hex,Standard,22.7445429106,10000
summer,repeat1,2017-11-27,A6,,shanny-fam,Standard,22.5186447762,10000
summer,repeat1,2017-11-27,A7,,crab-hex,Standard,29.1815792187,100
summer,repeat1,2017-11-27,A7,,shanny-fam,Standard,29.1742927411,100
summer,repeat1,2017-11-27,A8,,crab-hex,Standard,,
summer,repeat1,2017-11-27,A8,,shanny-fam,Standard,,
summer,repeat1,2017-11-27,B1,96h-T12,crab-hex,Unknown,,
summer,repeat1,2017-11-27,B1,96h-T12,shanny-fam,Unknown,33.2033703713,6.8625431954
summer,repeat1,2017-11-27,B2,96h-T2,crab-hex,Unknown,32.028554323,9.8584846377
summer,repeat1,2017-11-27,B2,96h-T2,shanny-fam,Unknown,31.3357861218,24.8087082527
summer,repeat1,2017-11-27,B3,96h-T23,crab-hex,Unknown,34.2647614724,1.9137056045
summer,repeat1,2017-11-27,B3,96h-T23,shanny-fam,Unknown,33.6725267611,4.9691240341
summer,repeat1,2017-11-27,B4,96h-T3,crab-hex,Unknown,32.3154345077,7.9887148465
summer,repeat1,2017-11-27,B4,96h-T3,shanny-fam,Unknown,30.3638513908,48.4241968935
summer,repeat1,2017-11-27,B5,,crab-hex,Standard,16.196809926,1000000
summer,repeat1,2017-11-27,B5,,shanny-fam,Standard,16.1829388756,1000000
summer,repeat1,2017-11-27,B6,,crab-hex,Standard,22.3857514685,10000
summer,repeat1,2017-11-27,B6,,shanny-fam,Standard,22.666401881,10000
summer,repeat1,2017-11-27,B7,,crab-hex,Standard,29.0614358174,100
summer,repeat1,2017-11-27,B7,,shanny-fam,Standard,29.360933041,100
summer,repeat1,2017-11-27,B8,,crab-hex,Standard,34.1623319098,1
summer,repeat1,2017-11-27,B8,,shanny-fam,Standard,,1
summer,repeat1,2017-11-27,C1,96h-T12,crab-hex,Unknown,32.7481182263,5.8173421846
summer,repeat1,2017-11-27,C1,96h-T12,shanny-fam,Unknown,31.8193714102,17.7863521811
summer,repeat1,2017-11-27,C2,96h-T2,crab-hex,Unknown,32.3380838316,7.8571694141
summer,repeat1,2017-11-27,C2,96h-T2,shanny-fam,Unknown,30.6066912851,40.9723457182
summer,repeat1,2017-11-27,C3,96h-T23,crab-hex,Unknown,34.2041967753,2.0005846972
summer,repeat1,2017-11-27,C3,96h-T23,shanny-fam,Unknown,31.9897433335,15.8187445475
summer,repeat1,2017-11-27,C4,96h-T3,crab-hex,Unknown,,
summer,repeat1,2017-11-27,C4,96h-T3,shanny-fam,Unknown,30.5301216868,43.1890155475
summer,repeat1,2017-11-27,C5,,crab-hex,Standard,16.3354897521,1000000
summer,repeat1,2017-11-27,C5,,shanny-fam,Standard,16.2335905682,1000000
summer,repeat1,2017-11-27,C6,,crab-hex,Standard,22.3055304706,10000
summer,repeat1,2017-11-27,C6,,shanny-fam,Standard,22.4901577386,10000
summer,repeat1,2017-11-27,C7,,crab-hex,Standard,29.3609418855,100
summer,repeat1,2017-11-27,C7,,shanny-fam,Standard,29.0262347493,100
summer,repeat1,2017-11-27,C8,,crab-hex,Standard,,
summer,repeat1,2017-11-27,C8,,shanny-fam,Standard,,
summer,repeat1,2017-11-27,D1,96h-T18,crab-hex,Unknown,33.718913653,2.8553225625
summer,repeat1,2017-11-27,D1,96h-T18,shanny-fam,Unknown,31.7634283379,18.4843941315
summer,repeat1,2017-11-27,D2,96h-T21,crab-hex,Unknown,33.7835820589,2.7231206093
summer,repeat1,2017-11-27,D2,96h-T21,shanny-fam,Unknown,,
summer,repeat1,2017-11-27,D3,96h-T24,crab-hex,Unknown,32.944326457,5.0380020867
summer,repeat1,2017-11-27,D3,96h-T24,shanny-fam,Unknown,32.5650871431,10.6471440889
summer,repeat1,2017-11-27,D4,96h-T6,crab-hex,Unknown,33.3283112107,3.8019831484
summer,repeat1,2017-11-27,D4,96h-T6,shanny-fam,Unknown,31.9939374262,15.7731570409
summer,repeat1,2017-11-27,D5,,crab-hex,Standard,19.256102208,100000
summer,repeat1,2017-11-27,D5,,shanny-fam,Standard,19.202040579,100000
summer,repeat1,2017-11-27,D6,,crab-hex,Standard,25.6874598308,1000
summer,repeat1,2017-11-27,D6,,shanny-fam,Standard,25.9327179869,1000
summer,repeat1,2017-11-27,D7,,crab-hex,Standard,32.1142690865,10
summer,repeat1,2017-11-27,D7,,shanny-fam,Standard,33.7533127753,10
summer,repeat1,2017-11-27,D8,,crab-hex,NTC,,
summer,repeat1,2017-11-27,D8,,shanny-fam,NTC,,
summer,repeat1,2017-11-27,E1,96h-T18,crab-hex,Unknown,34.6818184279,1.4096064186
summer,repeat1,2017-11-27,E1,96h-T18,shanny-fam,Unknown,33.1120853592,7.3074390529
summer,repeat1,2017-11-27,E2,96h-T21,crab-hex,Unknown,33.6885389727,2.9196142816
summer,repeat1,2017-11-27,E2,96h-T21,shanny-fam,Unknown,32.3880516003,12.0265039547
summer,repeat1,2017-11-27,E3,96h-T24,crab-hex,Unknown,34.2387065011,1.9506087916
summer,repeat1,2017-11-27,E3,96h-T24,shanny-fam,Unknown,34.228495856,3.3894638108
summer,repeat1,2017-11-27,E4,96h-T6,crab-hex,Unknown,,
summer,repeat1,2017-11-27,E4,96h-T6,shanny-fam,Unknown,32.5255313861,10.9409287442
summer,repeat1,2017-11-27,E5,,crab-hex,Standard,19.3147061459,100000
summer,repeat1,2017-11-27,E5,,shanny-fam,Standard,19.2457415077,100000
summer,repeat1,2017-11-27,E6,,crab-hex,Standard,25.8068420224,1000
summer,repeat1,2017-11-27,E6,,shanny-fam,Standard,25.7563894762,1000
summer,repeat1,2017-11-27,E7,,crab-hex,Standard,31.9863764726,10
summer,repeat1,2017-11-27,E7,,shanny-fam,Standard,33.0000140676,10
summer,repeat1,2017-11-27,E8,,crab-hex,NTC,,
summer,repeat1,2017-11-27,E8,,shanny-fam,NTC,,
summer,repeat1,2017-11-27,F1,96h-T18,crab-hex,Unknown,33.8335570585,2.6251642163
summer,repeat1,2017-11-27,F1,96h-T18,shanny-fam,Unknown,31.4754369189,22.5356529665
summer,repeat1,2017-11-27,F2,96h-T21,crab-hex,Unknown,34.8455467338,1.2501788413
summer,repeat1,2017-11-27,F2,96h-T21,shanny-fam,Unknown,32.7951055113,9.0885204351
summer,repeat1,2017-11-27,F3,96h-T24,crab-hex,Unknown,33.2852541626,3.9239018887
summer,repeat1,2017-11-27,F3,96h-T24,shanny-fam,Unknown,33.8181861644,4.4952120879
summer,repeat1,2017-11-27,F4,96h-T6,crab-hex,Unknown,33.6340893224,3.03850855
summer,repeat1,2017-11-27,F4,96h-T6,shanny-fam,Unknown,33.1652430739,7.0449718244
summer,repeat1,2017-11-27,F5,,crab-hex,Standard,19.515750588,100000
summer,repeat1,2017-11-27,F5,,shanny-fam,Standard,19.313319039,100000
summer,repeat1,2017-11-27,F6,,crab-hex,Standard,25.8263683632,1000
summer,repeat1,2017-11-27,F6,,shanny-fam,Standard,25.5634811041,1000
summer,repeat1,2017-11-27,F7,,crab-hex,Standard,32.4072121617,10
summer,repeat1,2017-11-27,F7,,shanny-fam,Standard,31.9750576765,10
summer,repeat1,2017-11-27,F8,,crab-hex,NTC,,
summer,repeat1,2017-11-27,F8,,shanny-fam,NTC,,
summer,repeat2,2017-11-27,A1,192h-T1,crab-hex,Unknown,,
summer,repeat2,2017-11-27,A1,192h-T1,shanny-fam,Unknown,33.4210143978,3.8249438259
summer,repeat2,2017-11-27,A2,192h-T11,crab-hex,Unknown,,
summer,repeat2,2017-11-27,A2,192h-T11,shanny-fam,Unknown,32.1011131182,9.9079673345
summer,repeat2,2017-11-27,A3,192h-T13,crab-hex,Unknown,,
summer,repeat2,2017-11-27,A3,192h-T13,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,A4,192h-T18,crab-hex,Unknown,,
summer,repeat2,2017-11-27,A4,192h-T18,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,A5,,crab-hex,Standard,16.5736598372,1000000
summer,repeat2,2017-11-27,A5,,shanny-fam,Standard,15.8986065145,1000000
summer,repeat2,2017-11-27,A6,,crab-hex,Standard,22.8045685468,10000
summer,repeat2,2017-11-27,A6,,shanny-fam,Standard,22.4908715124,10000
summer,repeat2,2017-11-27,A7,,crab-hex,Standard,29.4551357082,100
summer,repeat2,2017-11-27,A7,,shanny-fam,Standard,29.0824025234,100
summer,repeat2,2017-11-27,A8,,crab-hex,Standard,,
summer,repeat2,2017-11-27,A8,,shanny-fam,Standard,,
summer,repeat2,2017-11-27,B1,192h-T1,crab-hex,Unknown,,
summer,repeat2,2017-11-27,B1,192h-T1,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,B2,192h-T11,crab-hex,Unknown,,
summer,repeat2,2017-11-27,B2,192h-T11,shanny-fam,Unknown,32.3497133691,8.2818868266
summer,repeat2,2017-11-27,B3,192h-T13,crab-hex,Unknown,34.9590065372,1.295540851
summer,repeat2,2017-11-27,B3,192h-T13,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,B4,192h-T18,crab-hex,Unknown,,
summer,repeat2,2017-11-27,B4,192h-T18,shanny-fam,Unknown,32.7495163133,6.2075636261
summer,repeat2,2017-11-27,B5,,crab-hex,Standard,16.6709030167,1000000
summer,repeat2,2017-11-27,B5,,shanny-fam,Standard,16.0988226477,1000000
summer,repeat2,2017-11-27,B6,,crab-hex,Standard,22.3951232649,10000
summer,repeat2,2017-11-27,B6,,shanny-fam,Standard,22.5371856124,10000
summer,repeat2,2017-11-27,B7,,crab-hex,Standard,29.349571254,100
summer,repeat2,2017-11-27,B7,,shanny-fam,Standard,29.2563584916,100
summer,repeat2,2017-11-27,B8,,crab-hex,Standard,34.2865660248,1
summer,repeat2,2017-11-27,B8,,shanny-fam,Standard,34.3942417878,1
summer,repeat2,2017-11-27,C1,192h-T1,crab-hex,Unknown,,
summer,repeat2,2017-11-27,C1,192h-T1,shanny-fam,Unknown,34.0853701716,2.3690036676
summer,repeat2,2017-11-27,C2,192h-T11,crab-hex,Unknown,34.530958242,1.7740358047
summer,repeat2,2017-11-27,C2,192h-T11,shanny-fam,Unknown,31.7848347049,12.4461468128
summer,repeat2,2017-11-27,C3,192h-T13,crab-hex,Unknown,,
summer,repeat2,2017-11-27,C3,192h-T13,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,C4,192h-T18,crab-hex,Unknown,,
summer,repeat2,2017-11-27,C4,192h-T18,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,C5,,crab-hex,Standard,16.1833075,1000000
summer,repeat2,2017-11-27,C5,,shanny-fam,Standard,15.9705865038,1000000
summer,repeat2,2017-11-27,C6,,crab-hex,Standard,22.5662810097,10000
summer,repeat2,2017-11-27,C6,,shanny-fam,Standard,22.5720138115,10000
summer,repeat2,2017-11-27,C7,,crab-hex,Standard,29.7026549672,100
summer,repeat2,2017-11-27,C7,,shanny-fam,Standard,29.130703741,100
summer,repeat2,2017-11-27,C8,,crab-hex,Standard,35.2125796386,1
summer,repeat2,2017-11-27,C8,,shanny-fam,Standard,,1
summer,repeat2,2017-11-27,D1,192h-T10,crab-hex,Unknown,34.1674742992,2.3167708071
summer,repeat2,2017-11-27,D1,192h-T10,shanny-fam,Unknown,32.7746935562,6.0958785756
summer,repeat2,2017-11-27,D2,192h-T12,crab-hex,Unknown,,
summer,repeat2,2017-11-27,D2,192h-T12,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,D3,192h-T14,crab-hex,Unknown,,
summer,repeat2,2017-11-27,D3,192h-T14,shanny-fam,Unknown,31.4313181101,16.0600659443
summer,repeat2,2017-11-27,D4,192h-T2,crab-hex,Unknown,33.6383745764,3.4168130377
summer,repeat2,2017-11-27,D4,192h-T2,shanny-fam,Unknown,32.3637257959,8.1986237419
summer,repeat2,2017-11-27,D5,,crab-hex,Standard,19.316700458,100000
summer,repeat2,2017-11-27,D5,,shanny-fam,Standard,19.1572397181,100000
summer,repeat2,2017-11-27,D6,,crab-hex,Standard,25.8569486486,1000
summer,repeat2,2017-11-27,D6,,shanny-fam,Standard,25.816674581,1000
summer,repeat2,2017-11-27,D7,,crab-hex,Standard,31.7905090354,10
summer,repeat2,2017-11-27,D7,,shanny-fam,Standard,32.3042417549,10
summer,repeat2,2017-11-27,D8,,crab-hex,NTC,,
summer,repeat2,2017-11-27,D8,,shanny-fam,NTC,,
summer,repeat2,2017-11-27,E1,192h-T10,crab-hex,Unknown,,
summer,repeat2,2017-11-27,E1,192h-T10,shanny-fam,Unknown,33.7101972077,3.104991114
summer,repeat2,2017-11-27,E2,192h-T12,crab-hex,Unknown,,
summer,repeat2,2017-11-27,E2,192h-T12,shanny-fam,Unknown,34.1041976273,2.3370577969
summer,repeat2,2017-11-27,E3,192h-T14,crab-hex,Unknown,37.1164993563,0.2657009115
summer,repeat2,2017-11-27,E3,192h-T14,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,E4,192h-T2,crab-hex,Unknown,32.9629798466,5.6106750358
summer,repeat2,2017-11-27,E4,192h-T2,shanny-fam,Unknown,31.8023488981,12.2899444471
summer,repeat2,2017-11-27,E5,,crab-hex,Standard,19.4543644439,100000
summer,repeat2,2017-11-27,E5,,shanny-fam,Standard,19.2231051294,100000
summer,repeat2,2017-11-27,E6,,crab-hex,Standard,25.9921125203,1000
summer,repeat2,2017-11-27,E6,,shanny-fam,Standard,25.7749715224,1000
summer,repeat2,2017-11-27,E7,,crab-hex,Standard,32.4035005166,10
summer,repeat2,2017-11-27,E7,,shanny-fam,Standard,31.932243238,10
summer,repeat2,2017-11-27,E8,,crab-hex,NTC,,
summer,repeat2,2017-11-27,E8,,shanny-fam,NTC,,
summer,repeat2,2017-11-27,F1,192h-T10,crab-hex,Unknown,,
summer,repeat2,2017-11-27,F1,192h-T10,shanny-fam,Unknown,32.1441233221,9.6053869365
summer,repeat2,2017-11-27,F2,192h-T12,crab-hex,Unknown,,
summer,repeat2,2017-11-27,F2,192h-T12,shanny-fam,Unknown,,
summer,repeat2,2017-11-27,F3,192h-T14,crab-hex,Unknown,,
summer,repeat2,2017-11-27,F3,192h-T14,shanny-fam,Unknown,32.1001793255,9.914641292
summer,repeat2,2017-11-27,F4,192h-T2,crab-hex,Unknown,,
summer,repeat2,2017-11-27,F4,192h-T2,shanny-fam,Unknown,32.5392110072,7.2240950536
summer,repeat2,2017-11-27,F5,,crab-hex,Standard,19.8496826045,100000
summer,repeat2,2017-11-27,F5,,shanny-fam,Standard,19.4416813547,100000
summer,repeat2,2017-11-27,F6,,crab-hex,Standard,26.1456259658,1000
summer,repeat2,2017-11-27,F6,,shanny-fam,Standard,25.8209975149,1000
summer,repeat2,2017-11-27,F7,,crab-hex,Standard,32.6780080557,10
summer,repeat2,2017-11-27,F7,,shanny-fam,Standard,32.2778291691,10
summer,repeat2,2017-11-27,F8,,crab-hex,NTC,,
summer,repeat2,2017-11-27,F8,,shanny-fam,NTC,,
summer,repeat3,2017-11-27,A1,192h-T20,crab-hex,Unknown,,
summer,repeat3,2017-11-27,A1,192h-T20,shanny-fam,Unknown,32.2818599533,9.4194743208
summer,repeat3,2017-11-27,A2,192h-T22,crab-hex,Unknown,34.1426981167,3.9765024041
summer,repeat3,2017-11-27,A2,192h-T22,shanny-fam,Unknown,30.8973696548,24.6021695562
summer,repeat3,2017-11-27,A3,192h-T24,crab-hex,Unknown,,
summer,repeat3,2017-11-27,A3,192h-T24,shanny-fam,Unknown,,
summer,repeat3,2017-11-27,A4,192h-T6,crab-hex,Unknown,,
summer,repeat3,2017-11-27,A4,192h-T6,shanny-fam,Unknown,,
summer,repeat3,2017-11-27,A5,,crab-hex,Standard,17.0462769654,1000000
summer,repeat3,2017-11-27,A5,,shanny-fam,Standard,15.4530424597,1000000
summer,repeat3,2017-11-27,A6,,crab-hex,Standard,23.563533912,10000
summer,repeat3,2017-11-27,A6,,shanny-fam,Standard,22.2533167164,10000
summer,repeat3,2017-11-27,A7,,crab-hex,Standard,30.1439957859,100
summer,repeat3,2017-11-27,A7,,shanny-fam,Standard,28.5139752841,100
summer,repeat3,2017-11-27,A8,,crab-hex,Standard,34.3885507612,1
summer,repeat3,2017-11-27,A8,,shanny-fam,Standard,,1
summer,repeat3,2017-11-27,B1,192h-T20,crab-hex,Unknown,,
summer,repeat3,2017-11-27,B1,192h-T20,shanny-fam,Unknown,31.0104390045,22.7468865269
summer,repeat3,2017-11-27,B2,192h-T22,crab-hex,Unknown,,
summer,repeat3,2017-11-27,B2,192h-T22,shanny-fam,Unknown,30.5692729118,30.8874116257
summer,repeat3,2017-11-27,B3,192h-T24,crab-hex,Unknown,,
summer,repeat3,2017-11-27,B3,192h-T24,shanny-fam,Unknown,,
